33705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,9,74,23,236,99,117,61,166,1738,1038,6376,2041,2007,5979,1548,3013,1829,6775,1755,1175,5294,2632,13751,2939,3316,6660,1829,2437,1452,1828,149,275,1372,382,568,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Get_Your_Wings,aerosmith
40116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,6,60,50,627,648,852,10554,1159,3419,1349,2595,1189,418,6859,299,513,1230,2257,3676,547,6558,712,2170,622,220,2624,251,765,1076,891,5832,509,1134,126,0,2,0,83,0,0,140,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Get_Your_Wings,aerosmith
45275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,6,4,8,115,125,257,2349,230,702,771,135,987,227,513,1023,518,5964,1595,6316,2859,1893,6863,2224,4495,4225,2610,4484,1231,7684,987,1684,3996,2314,1572,382,592,391,227,112,27,268,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Get_Your_Wings,aerosmith
20064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,85,215,67,804,116,627,4948,3817,3549,1358,2355,3854,1650,2324,1969,6592,1181,2025,8786,6662,8541,1696,2398,1647,982,659,266,92,20,39,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pump,aerosmith
18432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,4,91,170,137,107,1545,464,916,1388,3037,4414,2324,4275,5242,2987,2692,1718,5549,2564,6600,4880,5818,4907,1241,947,1300,681,968,196,233,193,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pump,aerosmith
26578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,202,88,129,55,108,440,740,2785,373,1030,3477,2434,3327,2341,18458,2202,2160,2891,1779,12608,1376,5375,5365,3529,6532,1316,7650,526,340,162,63,190,6,45,98,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pump,aerosmith
20441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,0,0,0,0,941,7,706,24,23,55,247,398,197,881,72,442,2229,2060,8676,1744,4734,4246,2369,2318,1098,10938,780,2015,2689,2546,1761,1132,4731,238,166,13,7,26,23,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pump,aerosmith
48452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,246,6,259,255,74,714,321,1269,542,1062,774,65,1759,107,849,425,1890,2420,537,3661,2062,1562,2501,364,2757,411,1476,2460,2298,9936,1184,10819,2287,2648,2985,330,1996,338,245,35,37,357,71,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pump,aerosmith
33974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,96,138,329,253,847,219,1682,4630,1534,5179,2148,4767,2546,686,3813,890,12218,852,3622,9005,3063,3307,1050,3428,517,540,575,240,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pump,aerosmith
18909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,9,27,41,88,305,38,69,108,156,1259,744,1556,687,2768,6361,1997,2199,2618,3107,1321,2281,1918,1626,2215,797,1797,1801,2256,3517,2037,735,21,119,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pump,aerosmith
38683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,200,122,617,227,341,732,766,2145,996,3166,159,1175,803,1946,4301,1852,8999,4731,3985,5177,1017,1810,455,3729,2297,2400,2955,781,1113,653,425,577,240,84,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pump,aerosmith
33903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,276,50,343,87,127,9,13,194,134,1006,226,1263,650,152,297,133,1133,252,264,1133,508,1649,1088,2122,3442,2271,5476,4005,7695,2021,771,3595,1277,4278,3048,1894,3540,422,942,551,2271,1595,12,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pump,aerosmith
57352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50,161,100,167,280,250,199,460,356,787,2872,446,4071,5701,3270,4494,1774,2765,3591,1406,6403,1727,5637,1017,3497,9521,1888,4380,3485,2821,920,608,1742,52,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pump,aerosmith
28759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,21,107,3,66,238,429,429,543,2349,530,1070,2084,3175,7497,1546,4167,3188,3079,1699,3099,9150,1897,3957,8497,1958,6525,213,241,82,12,103,120,66,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rocks,aerosmith
32426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,23,224,401,31,983,29,6,3,22,211,11,169,21,126,519,488,1274,739,987,2569,1819,1913,916,4058,610,3477,3912,1400,3736,2386,1250,2268,823,584,442,833,60,0,29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rocks,aerosmith
26632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,30,0,0,0,0,0,0,8,26,18,59,7,122,19,103,1032,106,292,406,257,865,1072,4355,672,1508,1616,1006,2504,1535,5314,1709,8089,2639,2955,11306,1937,1705,601,1171,1248,384,688,83,208,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rocks,aerosmith
24417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,29,398,44,0,0,0,0,0,0,0,0,138,220,529,126,123,439,535,3631,475,1674,2162,1683,2559,1221,8958,1258,1604,6152,1681,7513,1156,5072,614,231,269,303,36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rocks,aerosmith
26366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78,201,131,385,163,381,309,1682,4163,1049,3552,725,498,768,1231,12358,3265,706,1540,2361,7484,3801,5071,577,2358,2332,1151,521,363,376,334,476,105,16,0,18,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rocks,aerosmith
25459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,22,348,799,1919,2005,494,4457,2125,8375,3899,7812,5214,1239,3202,2329,6033,3161,1320,3908,972,1955,968,2076,694,104,15,84,115,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rocks,aerosmith
27379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,168,198,15,151,7,12,124,96,965,81,1174,691,1045,1686,397,231,516,1181,1816,2785,3966,257,2566,3788,2951,2484,1440,1933,1239,2957,3949,2287,3548,405,538,520,138,145,152,358,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rocks,aerosmith
16852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,26,97,353,87,119,1145,5881,1437,1492,1435,1096,3165,2160,4683,5283,1780,1554,2363,2250,2747,1231,1029,399,780,570,1196,194,33,2,1,99,272,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rocks,aerosmith
18879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,38,1589,36,250,8,96,26,0,0,13,177,168,314,2810,598,2864,2305,6805,1132,1145,7247,843,2740,1280,648,10093,713,1317,624,1029,567,109,1055,8,49,72,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rocks,aerosmith
22279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1792,156,299,329,131,1762,835,6961,933,1143,3597,413,2809,384,1010,1154,779,1139,216,1253,1001,423,804,773,10636,450,523,284,69,119,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Toys_In_The_Attic,aerosmith
29157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3110,8,20,55,1,44,9,129,4,59,416,2418,5030,200,497,1093,394,3203,1092,9082,69,1871,3695,1664,12418,242,170,1848,1517,1364,533,2847,88,161,177,356,1039,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Toys_In_The_Attic,aerosmith
31415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,238,147,36,640,1,5,118,74,86,81,484,38,550,438,104,845,364,996,1665,1664,2262,1321,7297,1906,8444,3508,5653,7978,824,2098,628,2583,2044,809,3025,571,814,351,981,1014,85,35,27,44,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Toys_In_The_Attic,aerosmith
25039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,85,291,326,49,0,36,72,1706,831,709,999,583,1440,1173,2073,4225,833,2250,4102,2520,2636,1624,1974,1169,5507,2703,2245,3274,905,897,413,1180,242,115,126,262,851,634,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Toys_In_The_Attic,aerosmith
